Insulation_Rating,Outdoor_Temp,Num_Occupants,Home_Age,Home_Size
2,56,4,33,5749
10,81,9,24,5359
2,49,2,27,4230
6,42,6,60,2112
10,77,8,41,705
4,90,7,27,6502
9,73,2,24,6152
7,61,6,44,2342
10,63,1,38,6196
3,66,5,54,6713
8,77,7,45,1417
9,53,7,57,2761
3,44,1,43,576
10,62,5,29,5054
10,89,2,22,758
4,61,10,17,6038
2,85,4,41,3530
4,80,8,53,3968
9,88,3,24,6907
10,60,6,28,794
3,56,6,29,970
8,61,10,27,500
9,88,2,51,6375
3,90,3,57,1436
6,41,3,24,7026
3,42,2,61,2323
7,63,3,49,5810
7,89,2,29,2024
8,58,10,58,6669
9,61,9,54,2635
5,47,1,45,2868
10,57,7,55,3224
5,89,3,33,3266
4,70,7,46,6597
7,41,4,33,4961
8,41,5,53,2402
7,41,8,53,5383
4,76,6,28,5343
4,38,2,35,7046
5,50,1,35,5194
6,89,2,55,4009
7,75,1,53,785
8,72,5,56,2370
4,50,2,37,6230
7,90,9,20,2434
8,55,5,16,6910
10,50,2,55,1369
4,78,1,55,2095
9,58,7,53,4486
8,44,1,43,4413
8,49,2,52,1879
5,72,3,51,6528
6,43,1,25,6740
2,85,7,22,5427
10,41,7,59,959
10,90,2,25,1482
5,78,1,51,5691
6,65,4,41,548
6,45,4,23,5946
7,41,3,52,898
3,47,8,32,6204
6,60,3,53,1192
8,75,10,56,1534
3,43,5,43,662
10,84,6,31,6548
10,40,8,55,4185
9,51,8,47,839
7,90,10,20,6997
9,75,8,22,510
10,64,4,59,4774
2,75,10,35,3058
6,48,5,27,645
6,81,5,41,4793
10,58,8,44,6712
8,60,4,28,4031
9,88,6,20,1569
6,58,6,25,5147
6,85,4,53,4537
8,61,6,52,1191
5,69,1,58,697
6,88,10,22,3182
8,47,2,52,5081
8,44,4,16,2852
10,69,9,25,5722
10,40,8,20,3104
5,89,7,42,6736
8,87,3,39,2985
6,43,2,44,2731
9,46,1,56,3214
6,84,4,53,556
6,64,2,59,566
8,62,1,46,512
7,80,6,55,3660
10,51,1,43,2223
5,82,4,44,1425
2,73,9,19,558
9,63,4,48,670
7,73,2,46,752
7,52,4,50,1247
10,86,2,51,2729
7,64,4,41,6081
8,76,5,39,5826
8,55,8,40,4129
6,87,8,29,6863
2,89,4,54,4509
7,46,8,56,5890
3,49,8,33,3828
4,44,4,16,1932
8,88,8,50,1866
2,75,4,56,3684
4,40,5,35,3072
8,52,3,45,2693
5,69,10,51,5456
10,47,8,31,767
9,61,7,56,553
4,71,9,50,4919
8,39,1,17,1703
8,56,4,57,2871
4,61,8,53,685
6,46,3,32,1722
5,79,5,21,5875
3,52,7,48,3620
10,73,8,60,6576
8,71,9,23,5544
6,70,4,53,1887
3,62,4,52,1520
6,84,6,40,6181
3,83,9,33,4544
10,79,1,59,4149
8,39,10,41,4791
10,86,9,52,594
6,52,7,41,6724
2,62,1,26,3805
6,87,4,51,5058
7,90,10,27,5262
8,58,4,45,592
9,73,3,51,3638
9,82,9,44,6407
3,38,4,31,1112
6,82,4,33,3134
9,47,5,46,6664
9,69,7,48,1782
3,64,7,42,5608
8,86,4,40,542
10,54,5,31,6229
2,89,6,16,4394
4,69,6,15,2036
4,89,2,41,4303
4,40,4,18,3171
3,67,5,25,1901
9,48,4,19,3421
2,42,2,56,6997
7,46,6,50,2316
10,78,4,57,6087
4,84,9,57,2937
7,50,8,51,2099
9,67,2,24,7025
7,52,10,55,4269
4,52,3,42,5294
5,52,6,49,871
3,61,6,60,2136
4,81,8,23,6535
4,38,2,26,5645
7,80,10,39,4031
8,78,6,49,503
2,56,1,51,4455
4,62,7,43,1481
7,55,4,51,6430
6,43,4,46,6491
6,87,3,48,1097
10,51,10,37,535
4,42,9,48,4331
8,86,5,35,6601
6,70,6,58,2941
9,87,7,49,4622
9,71,10,20,6339
6,78,6,32,1991
6,71,1,31,3340
9,77,2,45,4695
2,43,4,53,744
2,72,7,43,6495
9,52,7,20,3004
6,42,1,44,1700
8,39,8,47,3020
5,81,9,52,4956
2,73,6,38,1564
9,86,1,48,993
10,60,2,18,3601
9,57,5,52,4046
6,63,3,48,1092
7,52,1,51,1352
5,48,2,46,888
2,58,10,16,4647
7,58,9,30,2749
10,77,1,29,2001
2,89,6,42,3534
8,84,8,20,3449
5,80,9,32,3126
9,75,8,43,1411
4,66,2,56,821
7,55,9,58,4715
9,85,4,51,588
10,83,4,47,754
3,42,1,17,2529
4,69,7,42,2869
2,41,8,20,6956
2,68,3,45,6640
9,90,7,61,3209
2,88,6,26,1047
5,63,3,48,3956
5,39,1,61,539
8,56,5,30,6378
6,46,9,31,6490
3,79,4,52,5864
7,55,2,39,2674
5,54,9,61,4887
4,60,5,57,6523
9,74,9,31,5262
5,51,6,44,1614
8,79,6,58,1903
4,48,10,40,3109
2,61,9,34,6204
10,51,3,32,4552
9,56,4,60,1031
8,90,6,56,2250
8,44,6,29,4990
3,75,10,57,5039
4,42,1,23,739
3,73,8,51,5787
8,55,7,53,668
4,38,5,49,1776
2,88,4,55,567
10,75,7,24,3655
2,85,1,21,2057
6,76,2,47,788
8,47,1,52,687
3,62,9,49,3155
10,38,6,30,1260
9,68,8,49,3948
8,69,1,48,526
9,85,2,46,3629
2,70,6,51,3152
8,41,5,47,5773
6,67,7,47,1063
3,75,6,41,6676
10,84,10,54,3012
3,57,5,22,3593
9,75,7,34,1104
10,61,1,17,2614
9,59,1,55,2512
5,89,8,26,4752
10,48,6,44,3424
6,57,2,32,6335
8,56,6,54,697
7,62,4,49,1915
10,75,5,48,1835
6,71,4,35,6425
3,76,6,44,2449
3,65,3,34,4234
6,61,10,19,2041
7,59,2,46,5886
6,51,9,56,6009
4,71,7,22,1443
7,70,4,24,5065
2,39,1,17,4779
9,70,6,36,3815
2,57,9,38,1806
5,64,1,21,3888
7,54,5,51,3323
7,61,8,56,4609
5,74,5,24,2319
10,39,1,34,3325
2,42,1,16,4704
9,53,6,29,673
8,61,2,39,5797
7,68,8,15,573
10,50,10,25,2069
8,46,9,30,2139
4,88,5,17,2539
4,87,8,27,2348
3,88,3,29,2981
6,70,4,41,2381
3,52,5,50,4506
5,66,9,41,6055
2,41,9,36,3686
10,43,8,56,525
6,88,6,30,3306
10,67,6,53,579
9,81,3,45,4024
7,38,4,32,984
8,65,10,49,4632
4,66,10,54,2416
10,77,8,27,4317
8,75,6,56,5537
10,60,2,55,3271
8,68,2,17,642
3,58,4,17,3134
2,53,9,61,1782
6,89,10,18,618
2,73,5,37,2940
3,66,6,45,2076
4,55,2,31,872
6,77,1,32,2728
10,78,9,31,5898
4,76,6,20,2663
2,83,8,27,734
3,76,6,30,574
9,48,10,28,1783
3,71,10,60,1876
6,69,9,22,6604
3,83,10,37,2127
9,41,6,59,3966
8,40,5,48,2597
9,45,5,43,6680
7,54,2,18,4754
2,80,2,26,2969
8,79,5,52,4927
6,41,10,40,6174
10,90,2,49,723
8,51,9,24,1989
9,46,9,25,6241
8,57,1,59,3113
5,71,8,45,6191
5,64,9,18,739
10,86,8,44,3921
6,41,6,47,2163
8,69,9,50,599
4,56,2,56,6430
10,74,3,58,651
3,79,10,20,3152
5,42,7,26,1146
10,60,1,29,4739
8,57,7,41,5952
4,50,10,61,5195
7,55,6,51,3601
8,56,10,41,2466
7,49,4,30,2208
5,89,8,47,3820
2,81,10,49,1276
3,82,10,49,3879
8,47,4,37,3290
9,67,3,49,1357
3,48,9,50,2905
4,65,7,21,6991
9,90,8,56,6118
6,55,1,58,3738
5,59,9,22,3888
9,73,9,52,2425
4,78,3,19,4040
9,71,6,57,707
9,47,8,59,1469
6,81,1,37,4241
8,38,9,49,3420
5,39,1,59,558
4,73,5,49,4615
7,40,7,59,5567
10,57,8,25,6241
6,46,3,38,6244
4,58,10,44,6203
2,67,5,50,1942
8,77,10,42,3972
6,57,6,51,1078
8,54,7,56,4550
6,84,8,17,3350
4,59,7,54,3837
4,84,8,49,1142
8,69,2,20,5561
5,57,9,48,5850
8,47,5,41,3219
8,62,2,33,1193
4,49,2,55,1510
10,60,6,39,6569
5,50,9,31,629
2,59,2,50,5107
8,46,9,54,2522
3,66,7,47,504
9,45,3,49,6291
6,77,1,26,2700
7,75,2,51,791
4,77,1,52,3449
5,39,10,43,2778
6,59,5,56,5628
5,66,4,20,539
9,84,5,20,3613
5,51,7,16,2324
2,72,3,61,1549
6,76,1,50,3627
5,74,2,55,5476
9,54,9,42,6321
2,42,6,25,4067
10,51,5,52,650
6,79,4,21,2497
5,82,3,36,3424
5,41,5,45,1343
7,68,5,55,3552
9,80,9,34,3121
4,54,10,40,803
9,79,10,47,1984
6,82,4,34,3069
2,48,4,30,6110
8,42,4,39,1021
9,76,6,36,7066
2,83,6,21,563
4,55,5,36,3762
2,57,10,37,758
2,81,6,25,2329
4,66,6,50,3249
7,49,3,37,6091
6,80,6,30,2557
2,53,6,50,6259
5,50,10,45,2730
2,52,1,42,2901
3,63,5,52,606
5,76,3,43,3380
7,45,4,37,6538
7,90,7,51,5118
4,48,3,28,4120
8,85,10,19,2657
8,49,2,50,3305
10,64,6,44,2548
4,73,6,56,6710
2,65,10,48,4691
10,78,2,51,1006
7,65,10,18,4459
2,66,8,26,510
5,71,4,52,1745
7,69,10,45,5214
8,66,2,42,2123
6,64,6,53,2600
9,61,1,21,2808
4,51,1,53,2718
5,50,10,20,4010
3,60,6,40,5584
4,90,3,35,545
6,78,5,23,6735
5,60,9,47,3179
4,70,5,27,2589
9,41,4,37,4777
3,64,2,53,2962
6,80,1,49,2145
9,78,10,53,1810
10,40,10,44,6252
6,44,10,52,6530
5,49,3,48,514
6,81,8,54,3407
2,58,4,45,6524
7,60,7,43,3047
4,49,3,48,2323
3,89,7,35,2791
5,77,5,46,1362
6,88,3,61,7003
10,62,10,51,1862
6,47,7,50,3667
9,64,8,53,2839
3,58,5,53,2918
4,44,4,22,3564
9,53,6,53,4101
8,41,10,36,2182
2,84,9,33,6570
3,39,10,57,696
8,57,2,21,3766
3,68,9,27,2705
4,72,10,48,1890
3,48,5,31,3660
2,58,10,19,2124
9,65,10,48,4491
8,39,7,42,6758
3,47,8,37,5812
10,48,4,37,2715
4,70,10,49,4052
8,52,7,43,4708
4,57,9,48,576
4,55,5,51,516
4,52,7,20,6286
4,38,1,50,4173
7,55,7,23,4123
6,56,4,16,2492
7,50,3,42,807
3,80,8,44,3121
4,88,9,57,579
8,42,3,32,6572
4,42,10,32,6297
9,69,6,52,4518
9,83,5,53,5190
3,84,8,48,732
4,70,4,27,713
4,63,1,56,4658
9,72,2,47,1444
9,48,9,17,1360
9,62,2,29,5482
4,65,7,16,3765
4,38,4,45,4604
5,53,6,49,4098
5,65,10,57,3573
5,70,2,32,897
2,65,2,20,3683
6,84,4,47,1049
9,46,5,52,5922
6,71,9,40,1014
8,75,2,53,1358
8,39,8,26,4222
6,85,2,61,1470
3,66,8,52,3184
5,43,10,39,4295
4,86,3,38,2038
4,78,4,29,3200
5,67,2,56,1164
8,52,1,58,1947
2,71,10,19,701
4,66,3,46,6487
6,59,9,34,1700
4,49,2,45,5671
9,38,5,45,3760
10,84,4,47,4647
6,51,9,16,2014
6,81,6,25,635
10,83,8,28,3522
9,84,8,57,6997
3,50,7,56,1998
7,62,4,55,4730
7,55,6,58,3731
2,77,9,61,645
7,82,1,49,3348
7,44,6,50,2456
9,67,9,34,2537
8,63,9,20,814
3,56,3,24,4193
4,66,2,23,6072
5,56,9,42,5887
8,73,3,31,4907
9,71,7,40,2047
5,90,4,22,5758
8,72,3,16,795
6,58,4,55,6948
5,61,7,45,5447
9,61,9,19,4014
8,66,2,57,1625
2,47,10,42,3592
2,73,7,58,3055
10,47,9,30,3097
5,62,7,57,4550
5,72,9,45,2089
5,53,1,59,1647
8,76,3,54,529
4,66,9,50,5229
5,48,5,18,1173
10,86,9,16,4194
3,76,7,51,2816
2,78,10,38,564
2,38,9,47,5829
3,78,1,52,6690
2,83,9,52,1307
5,46,2,54,3402
8,86,9,16,1109
5,88,5,59,3711
10,77,9,54,2185
2,49,9,34,5170
5,73,4,40,6731
5,72,6,44,2487
9,73,2,19,505
3,43,4,51,683
7,54,5,53,499
8,73,6,38,633
10,87,2,52,862
10,65,5,55,5516
8,85,9,52,6467
7,42,2,60,3924
9,64,2,46,504
6,86,3,39,3378
10,45,7,43,5103
7,85,1,35,5345
3,79,8,53,4441
7,44,8,54,2556
9,52,8,56,3884
9,38,9,46,5902
5,45,7,60,1119
6,84,1,51,4933
5,82,4,59,1502
6,85,8,59,2865
6,41,9,40,2331
7,82,9,55,6825
6,40,5,26,3604
7,42,2,61,3976
2,39,5,34,638
5,76,3,32,2717
2,68,2,50,5690
8,41,7,60,6137
7,62,5,52,2155
6,63,4,36,4056
3,72,8,54,2502
6,74,4,29,6234
6,72,6,52,5367
7,78,6,56,788
4,46,6,46,1986
2,38,9,45,4849
6,49,5,34,2857
7,49,1,53,4097
2,75,7,53,3313
8,50,6,49,2584
8,83,6,31,4849
2,59,5,37,2992
5,78,5,45,2703
9,53,9,26,622
9,82,7,49,3682
2,66,4,38,2365
6,59,10,49,3673
9,73,5,34,3643
3,82,5,17,4216
9,81,3,59,5199
6,80,1,54,3350
9,67,10,49,3629
7,66,5,31,2650
6,79,10,60,5653
8,76,7,37,6529
2,87,8,21,2988
10,44,7,24,1724
2,49,8,17,504
8,43,1,48,923
8,68,3,57,3405
6,55,3,55,642
2,70,2,24,3198
9,82,3,16,1506
4,57,3,39,3904
8,46,1,48,5083
3,90,8,48,4213
8,78,3,17,6201
8,82,2,38,6103
2,63,3,47,3862
10,73,7,48,1210
2,83,6,57,551
6,85,8,38,3767
2,44,9,58,4942
4,52,3,53,500
9,57,8,55,889
9,63,9,43,6690
4,72,6,39,1592
10,72,5,51,3524
4,56,7,24,3537
8,42,5,57,4000
5,84,6,21,635
6,82,1,19,6163
6,45,10,36,1074
7,40,10,15,4181
9,71,3,48,1120
2,77,2,52,4239
4,40,9,40,4886
2,56,10,45,6758
9,53,9,61,2046
8,68,7,50,3207
9,81,9,31,3397
6,40,8,46,724
2,69,4,29,502
8,57,7,26,5063
5,87,5,35,4791
9,87,9,54,5063
7,89,4,47,4452
5,72,9,17,5456
5,72,5,26,6427
4,57,6,29,4356
2,63,3,29,6141
4,38,8,37,5778
9,82,6,43,3058
3,89,4,61,6039
7,61,8,52,2388
6,66,2,41,5203
8,85,9,32,6816
10,53,5,40,3095
7,41,9,36,5637
7,80,1,57,5933
4,39,6,58,6251
3,71,1,54,5603
2,58,9,22,4067
2,78,8,54,551
5,50,1,50,1956
8,78,6,24,5758
2,53,10,44,3080
3,87,7,54,672
8,90,2,26,4983
6,42,7,58,4130
6,75,7,30,6758
4,42,10,54,3317
8,76,1,16,2563
4,57,3,49,2656
2,52,7,45,1301
2,52,4,42,708
7,50,1,26,2490
5,67,9,51,6079
3,52,7,48,1413
7,60,10,31,5241
2,57,2,28,6569
4,71,4,60,677
4,87,6,52,6565
8,88,9,53,2588
3,59,3,56,1911
5,58,2,42,4309
4,42,9,29,6779
6,62,5,44,2872
9,74,10,50,3141
7,79,8,59,2178
9,39,1,44,585
9,68,2,58,4277
9,67,2,54,521
9,80,1,24,1624
4,85,2,35,3378
2,54,10,27,6146
7,50,2,55,3845
10,75,7,52,2861
10,82,2,17,4968
4,65,7,45,3250
2,83,7,53,1523
2,82,5,50,4550
9,41,9,26,1329
6,71,2,45,4761
7,41,3,25,5688
9,38,7,21,2686
10,64,2,45,5109
8,51,5,21,4722
4,58,1,42,5429
8,51,8,57,5358
4,63,8,54,5117
2,66,2,40,6016
7,56,2,57,5772
3,86,9,46,3122
3,57,8,28,1303
5,82,5,55,1306
8,74,9,26,6962
5,65,10,49,3902
2,52,4,52,947
7,63,6,61,5254
7,88,2,41,5349
8,51,2,51,5561
4,66,2,58,7053
3,72,4,21,1342
4,66,6,51,7009
7,44,5,58,3379
7,41,9,52,6500
8,38,9,25,1211
6,87,6,57,4487
3,88,2,54,3055
5,58,1,16,3439
5,64,4,36,6424
8,41,2,20,5440
5,69,8,50,2873
3,81,5,50,2181
3,55,7,21,6155
3,86,2,55,3348
5,72,1,60,823
6,41,2,16,5512
4,64,4,15,4821
7,83,8,46,525
10,90,2,24,767
9,86,8,18,594
2,62,6,58,643
6,44,6,61,1281
4,66,9,34,4929
3,88,3,42,3446
3,68,8,35,5825
10,78,6,51,552
7,72,8,49,526
4,52,6,57,490
9,44,9,47,3839
3,65,8,30,5837
4,70,8,48,2399
7,38,6,57,4957
7,77,1,60,4568
3,40,7,50,2818
10,90,10,22,2758
10,77,5,59,3447
7,52,5,57,3134
2,58,10,16,3363
5,75,10,22,7072
5,40,9,53,5225
10,71,10,39,775
10,52,5,18,1559
5,52,7,37,4000
7,71,7,32,4724
7,46,3,26,1220
2,67,10,58,5726
7,48,10,22,5477
3,81,10,49,1275
8,87,8,47,3638
4,87,6,53,2120
6,70,5,45,1628
7,65,6,35,6015
2,59,5,33,2502
8,79,7,54,2021
3,88,9,25,6432
3,79,2,47,527
6,62,1,51,972
2,50,5,61,697
5,80,4,49,2048
10,79,1,59,6365
2,82,7,60,2842
10,60,2,22,3941
6,60,9,25,669
7,89,10,38,5951
5,43,1,61,4732
8,86,1,15,1501
9,52,4,37,5631
4,66,9,53,6962
8,67,10,34,752
4,88,3,23,4047
6,84,2,16,1458
7,60,8,50,771
6,54,9,49,6609
7,70,5,54,5737
3,62,5,60,3341
7,77,3,25,577
8,48,8,54,4593
4,86,1,36,5598
10,84,3,57,3951
7,80,5,28,6731
6,42,6,22,4634
4,61,1,25,1970
4,49,8,56,6224
4,80,3,47,5058
8,41,8,27,4351
9,59,2,17,1400
3,75,2,45,6797
7,78,10,52,6739
6,40,4,40,6672
6,52,8,44,735
8,80,2,19,3008
2,89,10,53,6653
7,42,7,19,1871
10,78,4,48,2790
3,84,10,57,522
8,86,9,31,4408
3,83,5,20,4720
7,42,1,57,6100
4,64,7,49,6492
9,57,2,45,2814
8,53,10,33,2778
9,52,10,23,3476
9,69,10,50,6860
10,45,10,41,542
5,68,5,34,4585
5,60,10,49,6724
2,53,6,23,4954
10,61,3,25,859
3,80,5,49,1963
6,45,4,17,6093
3,38,4,49,3831
10,73,3,61,684
4,73,8,54,578
5,81,3,41,557
10,69,10,51,6769
4,71,1,60,4646
2,45,1,52,3917
8,40,2,56,2246
2,41,1,45,4102
4,86,5,43,3717
10,48,7,39,6627
8,63,6,27,2862
5,48,3,56,595
9,41,9,45,3903
3,51,1,51,762
10,66,5,25,3799
3,43,7,29,1860
3,88,6,32,4163
2,56,9,51,1289
6,43,9,55,6437
5,84,1,18,5974
5,55,1,41,1401
3,48,10,44,1977
6,39,3,40,6373
6,56,4,21,3215
6,65,4,47,6583
8,43,1,29,3845
5,42,1,30,6017
4,63,5,61,1177
9,62,5,31,1698
5,81,8,38,1560
4,66,7,41,6212
6,87,3,22,1583
4,52,10,32,5641
4,60,9,33,6670
8,52,6,16,744
4,61,5,49,3291
8,73,1,60,4817
7,63,6,60,6628
8,64,9,47,2609
7,71,2,46,1433
10,39,3,51,5988
6,84,8,43,6844
8,72,8,16,1587
7,80,5,32,578
4,68,2,18,2549
10,47,8,17,1907
7,86,9,47,3804
5,45,5,30,625
8,39,10,54,4061
10,41,6,38,6597
2,38,10,37,3878
7,79,5,27,4345
5,49,8,58,5780
3,50,5,49,1025
8,54,10,42,6520
6,90,6,22,4364
2,63,7,43,3420
4,82,9,18,3824
3,75,9,34,7056
6,87,1,35,3177
2,85,1,61,1924
9,52,2,49,707
9,70,3,47,3613
10,86,6,36,1854
5,75,10,27,2089
8,83,1,23,5669
5,80,5,37,1538
6,77,8,49,2848
9,52,5,20,2710
7,81,6,45,604
2,40,4,52,4370
2,51,3,29,2092
7,56,3,40,1826
6,70,4,54,6653
9,64,10,55,5138
8,82,8,43,1010
10,73,5,24,5007
5,89,2,30,6917
10,62,3,25,5866
6,53,4,46,6430
9,71,5,43,3449
7,47,1,55,1903
2,75,5,58,2071
3,59,7,54,3566
10,67,4,34,6547
8,44,2,32,5480
5,87,5,59,4651
2,90,4,41,5213
6,74,2,44,3685
6,54,2,41,5495
2,79,8,17,3994
10,63,9,57,3965
3,41,7,30,2065
2,49,7,58,1708
4,48,8,32,5536
9,84,10,61,6132
3,80,10,39,3288
3,50,7,34,532
9,42,4,56,4938
9,61,4,17,3472
9,44,4,56,4714
8,70,1,45,6344
4,83,3,60,6166
2,74,5,37,6936
3,40,6,56,5310
3,40,3,54,3173
4,51,8,59,2823
10,49,1,49,3919
8,57,7,44,2909
9,51,10,59,2576
8,80,7,27,618
4,83,6,52,2451
2,75,10,53,6880
5,39,3,16,6965
5,64,2,56,1367
3,56,4,18,4229
8,51,5,34,6380
10,73,7,19,3193
6,42,3,60,6818
7,90,1,55,6500
7,61,4,23,554
7,86,4,55,1168
10,61,10,53,5317
6,75,3,29,831
7,39,5,18,6294
6,40,4,51,1665
4,66,2,41,5225
10,45,5,32,1590
7,41,10,55,2585
3,73,3,48,2316
3,90,10,39,4964
3,64,3,45,7003
2,62,1,46,4523
3,58,2,35,592
9,86,9,53,3337
5,63,5,40,943
2,62,8,34,671
4,86,6,25,1980
7,70,10,42,689
4,43,4,43,4736
9,78,10,56,2070
5,80,8,43,6440
10,67,5,16,1856
3,47,6,49,2215
10,68,3,33,3331
4,46,7,25,4071
8,51,7,42,6610
3,89,2,23,1227
8,55,3,32,2845
5,43,9,50,1273
6,84,7,37,5056
10,84,10,19,5187
6,66,8,55,6250
6,88,6,23,5434
5,85,4,18,794
8,53,3,49,505
3,40,6,43,6742
2,67,6,60,2902
4,64,7,48,782
10,79,10,59,581
2,47,9,58,594
9,42,4,23,5649
8,47,9,25,6698
6,67,9,37,3386
6,78,5,57,4322
2,75,10,32,5079
10,71,9,43,5626
7,46,5,58,6158
6,74,5,32,667
5,58,6,46,4023
9,66,5,41,2554
6,41,6,44,5660
3,76,5,48,5763
4,77,1,32,5570
3,72,7,56,2266
10,72,1,60,615
5,45,3,35,714
5,50,5,27,6384
8,67,3,56,546
6,81,7,50,5586
10,89,6,51,4399
5,52,5,55,2972
8,67,9,36,4376
9,89,3,22,949
10,83,8,22,2807
9,62,10,55,2953
3,69,2,48,6162
4,48,3,53,581
4,47,8,47,494
5,40,8,35,5187
6,75,8,18,2015
4,84,8,45,2771
7,59,6,31,807
6,64,6,50,5973
3,47,10,52,6238
9,41,3,45,3095
7,83,1,49,1689
10,67,4,56,3748
4,84,6,30,5908
10,65,1,38,2217
6,51,9,54,545
3,72,5,57,5572
3,75,3,58,3459
7,79,7,46,1491
2,63,10,40,6661
5,46,4,54,6580
8,53,3,22,1979
2,51,5,26,1405
9,63,7,47,5525
10,81,2,53,4889
6,79,2,52,3308
6,42,10,20,4794
3,44,2,54,5467
6,77,4,59,6422
9,82,6,23,563
3,73,7,61,4824
6,64,10,40,5118
3,42,7,15,3793
10,57,4,21,3123
10,73,1,24,1955
10,41,8,28,6401
3,86,9,26,1871
6,39,6,59,553
5,59,10,61,2521
4,65,3,60,6179
5,54,6,53,1496
3,74,1,41,5963
6,44,3,53,1312
5,41,2,44,506
5,69,9,61,4760
10,45,3,17,5131
7,87,1,61,2427
10,55,1,44,1773
5,43,6,28,2417
2,78,5,23,783
3,87,9,28,6544
3,63,9,21,1672
3,76,7,47,3697
4,51,4,56,4035
7,83,6,51,1594
5,52,1,48,3607
2,57,7,50,1089
6,90,5,18,700
4,50,6,42,6273
7,61,3,22,4420
2,61,3,36,6001
5,66,8,40,1458
8,78,4,28,3718
3,87,6,55,6107
9,69,5,45,3895
10,87,10,54,2187
10,69,7,51,3901
7,82,7,46,633
2,60,2,29,3100
3,41,10,29,4990
6,53,1,46,3596
3,49,6,48,6387
10,71,9,60,1599
10,59,1,59,5538
6,38,2,27,676
2,41,10,18,6449
7,73,1,49,3101
8,72,1,57,6643
8,46,4,54,3565
9,54,3,55,870
5,82,6,26,5189
4,54,6,31,540
6,54,10,53,6898
4,90,5,51,999
3,55,6,16,1485
3,47,5,35,2463
8,77,9,52,1836
10,41,2,31,3757
10,46,7,50,4662
4,77,10,49,686
5,90,2,21,4764
8,58,9,51,5399
6,48,8,61,1006
5,83,5,31,2689
10,75,1,31,6535
10,88,2,53,492
6,50,7,46,4211
9,62,1,48,3875
9,48,10,28,2626
8,79,3,52,1741
3,70,6,31,772
9,40,6,45,2088
6,56,1,35,6106
5,61,6,18,526
6,56,4,61,539
8,67,9,47,3522
2,66,2,41,5049
9,78,10,51,1374
4,86,9,47,4248
2,46,8,60,5413
4,54,2,52,2309
7,73,8,45,1252
4,49,5,46,6466
5,69,7,57,4876
8,78,3,51,5984
6,79,1,31,2563
6,86,3,48,1585
8,77,10,28,5574
6,79,4,53,5680
5,74,3,48,4136
5,46,1,41,6824
6,59,9,39,2779
2,56,7,18,602
8,76,7,55,4709
7,73,10,52,1535
7,45,5,28,3138
4,81,7,55,633
8,46,8,25,5213
4,54,1,53,525
8,40,10,47,2976
4,68,5,49,4282
6,48,3,50,6848
5,38,1,43,579
3,59,3,60,4641
9,41,4,49,5952
4,62,4,50,4474
9,89,10,16,5963
7,78,9,52,3326
3,82,7,52,4687
3,74,2,56,3007
8,59,9,23,2367
8,84,6,44,983
8,61,3,36,3905
2,48,7,27,3645
6,51,2,42,622
6,54,4,54,5793
5,49,2,26,518
2,53,1,53,2429
2,57,4,59,3969
3,58,9,37,1097
4,81,10,36,6042
6,49,8,50,2037
4,58,2,19,3215
7,73,4,33,3897
8,60,9,50,550
10,38,6,53,4034
2,47,6,46,3627
3,62,1,51,748
3,40,9,44,6711
8,47,4,49,787
7,85,6,55,5913
10,67,3,16,1147
3,73,10,20,6136
2,64,5,45,870
7,78,6,49,4679
10,73,10,27,3296
3,69,9,25,724
10,84,7,34,4492
2,60,1,47,7012
5,77,6,50,4149
9,74,3,56,2236
4,56,4,56,534
5,38,1,57,6997
8,73,8,36,5262
8,55,1,18,5417
9,71,2,25,717
9,78,5,17,6249
7,39,2,35,6867
10,38,1,30,2596
6,69,4,41,2831
6,76,8,47,1806
5,60,3,45,858
7,88,4,23,3289
4,58,2,27,541
8,60,8,50,2513
9,43,7,49,3670
10,59,3,56,2061
8,71,3,26,2798
8,81,2,54,4322
9,56,3,61,3172
8,83,1,53,3622
7,89,8,61,2162
7,63,8,33,4560
8,39,1,56,4133
6,74,8,39,3891
4,89,9,43,1355
7,87,8,57,2094
9,87,3,18,794
3,38,2,23,2917
7,70,8,31,2868
10,60,9,53,6227
5,51,5,32,1427
2,77,6,42,3025
10,54,10,31,6184
7,59,9,56,3342
2,45,8,51,3114
6,78,3,54,501
7,50,5,30,3043
4,63,8,36,1668
8,90,8,48,520
4,53,9,43,1930
6,42,8,53,3133
9,50,8,15,5511
10,83,9,55,773
10,47,8,52,4187
4,41,3,18,4051
4,55,8,38,1686
8,41,1,56,1877
4,76,10,26,1921
8,88,5,26,6729
3,82,3,51,588
2,67,1,16,766
6,44,6,22,1798
4,80,8,49,3194
3,71,1,58,6269
2,46,10,25,1999
6,70,3,41,4197
3,78,1,41,4956
10,80,3,57,833
6,86,5,42,746
2,43,4,29,5276
9,68,7,22,6443
4,44,1,52,6534
10,72,8,52,3572
7,39,5,15,3184
4,69,8,48,2899
9,53,2,34,1514
8,90,7,50,5918
6,56,9,43,5026
7,41,7,29,6047
2,53,2,44,1020
2,49,10,53,6057
3,39,2,58,2351
3,67,7,50,794
4,46,6,52,3858
10,46,8,51,804
5,62,5,49,732
9,63,5,15,6325
8,88,1,58,6963
10,52,8,50,6247
9,39,7,33,1627
2,49,5,50,4336
8,59,7,51,2101
6,60,8,26,2269
2,59,7,45,6719
10,73,7,59,722
4,54,10,47,799
7,63,8,15,6540
7,65,1,44,5741
6,41,1,56,3310
