"","x"
"2142","3"
"2143","1"
"2144","4"
"2145","4"
"2146","1"
"2147","4"
"2148","1"
"2149","2"
"2150","4"
"2151","4"
"2152","2"
"2153","2"
"2154","4"
"2155","4"
"2156","4"
"2157","2"
"2158","4"
"2159","1"
"2160","1"
"2161","3"
"2162","4"
"2163","1"
"2164","2"
"2165","4"
"2166","4"
"2167","1"
"2168","4"
"2169","4"
"2170","1"
"2171","4"
"2172","4"
"2173","4"
"2174","4"
"2175","1"
"2176","4"
"2177","4"
"2178","4"
"2179","1"
"2180","4"
"2181","4"
"2182","4"
"2183","4"
"2184","2"
"2185","1"
"2186","1"
"2187","1"
"2188","1"
"2189","1"
"2190","4"
"2191","4"
"2192","1"
"2193","4"
"2194","1"
"2195","1"
"2196","3"
"2197","1"
"2198","4"
"2199","1"
"2200","1"
"2201","1"
"2202","4"
"2203","4"
"2204","1"
"2205","1"
"2206","4"
"2207","1"
"2208","4"
"2209","4"
"2210","1"
"2211","1"
"2212","1"
"2213","1"
"2214","1"
"2215","4"
"2216","4"
"2217","1"
"2218","4"
"2219","4"
"2220","1"
"2221","3"
"2222","4"
"2223","3"
"2224","3"
"2225","1"
"2226","1"
"2227","4"
"2228","4"
"2229","4"
"2230","4"
"2231","4"
"2232","4"
"2233","1"
"2234","1"
"2235","1"
"2236","1"
"2237","1"
"2238","4"
"2239","1"
"2240","4"
"2241","4"
"2242","1"
"2243","4"
"2244","4"
"2245","1"
"2246","4"
"2247","4"
"2248","3"
"2249","1"
"2250","4"
"2251","4"
"2252","1"
"2253","4"
"2254","1"
"2255","1"
"2256","3"
"2257","3"
"2258","4"
"2259","4"
"2260","4"
"2261","1"
"2262","4"
"2263","3"
"2264","1"
"2265","4"
"2266","4"
"2267","1"
"2268","4"
"2269","3"
"2270","4"
"2271","1"
"2272","1"
"2273","1"
"2274","4"
"2275","1"
"2276","1"
"2277","4"
"2278","1"
"2279","4"
"2280","4"
"2281","4"
"2282","1"
"2283","3"
"2284","1"
"2285","4"
"2286","4"
"2287","1"
"2288","4"
"2289","4"
"2290","4"
"2291","4"
"2292","4"
"2293","4"
"2294","1"
"2295","4"
"2296","1"
"2297","1"
"2298","4"
"2299","4"
"2300","1"
"2301","1"
"2302","1"
"2303","4"
"2304","4"
"2305","4"
"2306","2"
"2307","1"
"2308","4"
"2309","1"
"2310","1"
"2311","4"
"2312","1"
"2313","4"
"2314","4"
"2315","4"
"2316","1"
"2317","4"
"2318","2"
"2319","1"
"2320","2"
"2321","4"
"2322","1"
"2323","1"
"2324","4"
"2325","4"
"2326","4"
"2327","3"
"2328","1"
"2329","1"
"2330","1"
"2331","1"
"2332","1"
"2333","1"
"2334","4"
"2335","4"
"2336","1"
"2337","4"
"2338","4"
"2339","2"
"2340","4"
"2341","4"
"2342","3"
"2343","4"
"2344","4"
"2345","4"
"2346","4"
"2347","1"
"2348","1"
"2349","4"
"2350","1"
"2351","3"
"2352","4"
"2353","2"
"2354","4"
"2355","2"
"2356","4"
"2357","4"
"2358","1"
"2359","1"
"2360","4"
"2361","1"
"2362","4"
"2363","4"
"2364","4"
"2365","4"
"2366","1"
"2367","4"
"2368","4"
"2369","2"
"2370","2"
"2371","1"
"2372","2"
"2373","2"
"2374","4"
"2375","2"
"2376","4"
"2377","4"
"2378","1"
"2379","1"
"2380","1"
"2381","4"
"2382","1"
"2383","1"
"2384","1"
"2385","4"
"2386","1"
"2387","1"
"2388","4"
"2389","4"
"2390","4"
"2391","1"
"2392","1"
"2393","3"
"2394","4"
"2395","4"
"2396","4"
"2397","4"
"2398","1"
"2399","1"
"2400","4"
"2401","4"
"2402","4"
"2403","1"
"2404","2"
"2405","1"
"2406","1"
"2407","1"
"2408","3"
"2409","4"
"2410","4"
"2411","1"
"2412","3"
"2413","2"
"2414","4"
"2415","1"
"2416","1"
"2417","2"
"2418","1"
"2419","4"
"2420","1"
"2421","1"
"2422","4"
"2423","1"
"2424","4"
"2425","4"
"2426","1"
"2427","4"
"2428","1"
"2429","1"
"2430","1"
"2431","4"
"2432","3"
"2433","2"
"2434","1"
"2435","4"
"2436","4"
"2437","1"
"2438","4"
"2439","4"
"2440","4"
"2441","1"
"2442","4"
"2443","4"
"2444","3"
"2445","4"
"2446","4"
"2447","3"
"2448","2"
"2449","4"
"2450","4"
"2451","4"
"2452","1"
"2453","4"
"2454","2"
"2455","1"
"2456","1"
"2457","4"
"2458","1"
"2459","1"
"2460","1"
"2461","1"
"2462","4"
"2463","4"
"2464","1"
"2465","1"
"2466","2"
"2467","1"
"2468","3"
"2469","1"
"2470","4"
"2471","2"
"2472","1"
"2473","1"
"2474","1"
"2475","1"
"2476","1"
"2477","1"
"2478","1"
"2479","4"
"2480","4"
"2481","4"
"2482","4"
"2483","1"
"2484","4"
"2485","4"
"2486","4"
"2487","1"
"2488","1"
"2489","4"
"2490","2"
"2491","4"
"2492","4"
"2493","2"
"2494","1"
"2495","1"
"2496","1"
"2497","1"
"2498","4"
"2499","1"
"2500","4"
"2501","4"
"2502","1"
"2503","1"
"2504","4"
"2505","4"
"2506","1"
"2507","1"
"2508","1"
"2509","2"
"2510","4"
"2511","1"
"2512","4"
"2513","4"
"2514","1"
"2515","1"
"2516","2"
"2517","1"
"2518","1"
"2519","1"
"2520","1"
"2521","1"
"2522","1"
"2523","4"
"2524","4"
"2525","1"
"2526","1"
"2527","3"
"2528","4"
"2529","4"
"2530","1"
"2531","4"
"2532","2"
"2533","4"
"2534","4"
"2535","2"
"2536","1"
"2537","1"
"2538","4"
"2539","4"
"2540","4"
"2541","3"
"2542","4"
"2543","4"
"2544","4"
"2545","1"
"2546","4"
"2547","1"
"2548","1"
"2549","4"
"2550","4"
"2551","4"
"2552","4"
"2553","4"
"2554","4"
"2555","1"
"2556","1"
"2557","1"
"2558","4"
"2559","4"
"2560","4"
"2561","3"
"2562","4"
"2563","4"
"2564","1"
"2565","4"
"2566","4"
"2567","3"
"2568","1"
"2569","4"
"2570","4"
"2571","4"
"2572","4"
"2573","4"
"2574","2"
"2575","2"
"2576","1"
"2577","2"
"2578","1"
"2579","4"
"2580","1"
"2581","4"
"2582","2"
"2583","1"
"2584","1"
"2585","1"
"2586","1"
"2587","1"
"2588","4"
"2589","4"
"2590","4"
"2591","1"
"2592","4"
"2593","4"
"2594","4"
"2595","1"
"2596","1"
"2597","3"
"2598","4"
"2599","4"
"2600","4"
"2601","1"
"2602","1"
"2603","1"
"2604","1"
"2605","4"
"2606","1"
"2607","4"
"2608","4"
"2609","1"
"2610","1"
"2611","4"
"2612","4"
"2613","4"
"2614","2"
"2615","4"
"2616","4"
"2617","1"
"2618","3"
"2619","1"
"2620","1"
"2621","4"
"2622","4"
"2623","1"
"2624","1"
"2625","1"
"2626","1"
"2627","1"
"2628","1"
"2629","1"
"2630","1"
"2631","1"
"2632","1"
"2633","1"
"2634","4"
"2635","3"
"2636","1"
"2637","4"
"2638","1"
"2639","4"
"2640","4"
"2641","4"
"2642","4"
"2643","2"
"2644","4"
"2645","4"
"2646","1"
"2647","4"
"2648","4"
"2649","2"
"2650","4"
"2651","4"
"2652","4"
"2653","1"
"2654","1"
"2655","4"
"2656","4"
"2657","4"
"2658","4"
"2659","4"
"2660","4"
"2661","4"
"2662","1"
"2663","4"
"2664","1"
"2665","4"
"2666","1"
"2667","4"
"2668","4"
"2669","2"
"2670","2"
"2671","1"
"2672","1"
"2673","1"
"2674","4"
"2675","4"
"2676","3"
"2677","4"
"2678","4"
"2679","1"
"2680","1"
"2681","1"
"2682","1"
"2683","4"
"2684","1"
"2685","4"
"2686","4"
"2687","3"
"2688","4"
"2689","2"
"2690","2"
"2691","3"
"2692","4"
"2693","3"
"2694","1"
"2695","3"
"2696","4"
"2697","1"
"2698","1"
"2699","4"
"2700","1"
"2701","4"
"2702","4"
"2703","1"
"2704","4"
"2705","4"
"2706","4"
"2707","2"
"2708","2"
"2709","1"
"2710","1"
"2711","4"
"2712","1"
"2713","4"
"2714","4"
"2715","4"
"2716","2"
"2717","4"
"2718","1"
"2719","1"
"2720","1"
"2721","1"
"2722","3"
"2723","1"
"2724","4"
"2725","2"
"2726","1"
"2727","1"
"2728","4"
"2729","4"
"2730","4"
"2731","4"
"2732","1"
"2733","4"
"2734","1"
"2735","1"
"2736","4"
"2737","1"
"2738","1"
"2739","4"
"2740","4"
"2741","1"
"2742","4"
"2743","4"
"2744","4"
"2745","1"
"2746","1"
"2747","2"
"2748","4"
"2749","1"
"2750","1"
"2751","4"
"2752","4"
"2753","3"
"2754","4"
"2755","4"
"2756","1"
"2757","4"
"2758","4"
"2759","2"
"2760","4"
"2761","1"
"2762","1"
"2763","1"
"2764","4"
"2765","1"
"2766","4"
"2767","1"
"2768","1"
"2769","1"
"2770","1"
"2771","4"
"2772","1"
"2773","1"
"2774","1"
"2775","4"
"2776","1"
"2777","4"
"2778","1"
"2779","4"
"2780","1"
"2781","4"
"2782","1"
"2783","4"
"2784","1"
"2785","4"
"2786","4"
"2787","2"
"2788","1"
"2789","1"
"2790","4"
"2791","4"
"2792","4"
"2793","4"
"2794","4"
"2795","4"
"2796","4"
"2797","4"
"2798","4"
"2799","4"
"2800","4"
"2801","1"
"2802","4"
"2803","4"
"2804","4"
"2805","4"
"2806","4"
"2807","4"
"2808","2"
"2809","4"
"2810","4"
"2811","1"
"2812","1"
"2813","4"
"2814","4"
"2815","4"
"2816","1"
"2817","4"
"2818","2"
"2819","4"
"2820","1"
"2821","3"
"2822","1"
"2823","4"
"2824","4"
"2825","4"
"2826","4"
"2827","4"
"2828","1"
"2829","4"
"2830","1"
"2831","4"
"2832","4"
"2833","1"
"2834","4"
"2835","4"
"2836","4"
"2837","1"
"2838","1"
"2839","3"
"2840","4"
"2841","1"
"2842","1"
"2843","4"
"2844","1"
"2845","1"
"2846","1"
"2847","1"
"2848","4"
"2849","2"
"2850","4"
"2851","1"
"2852","1"
"2853","1"
"2854","1"
"2855","1"
"2856","1"
"2857","1"
"2858","4"
"2859","4"
"2860","4"
"2861","4"
"2862","4"
"2863","1"
"2864","1"
"2865","4"
"2866","1"
"2867","1"
"2868","4"
"2869","4"
"2870","1"
"2871","4"
"2872","4"
"2873","1"
"2874","1"
"2875","3"
"2876","4"
"2877","4"
"2878","1"
"2879","1"
"2880","4"
"2881","4"
"2882","1"
"2883","4"
"2884","3"
"2885","1"
"2886","1"
"2887","1"
"2888","4"
"2889","3"
"2890","1"
"2891","1"
"2892","2"
"2893","4"
"2894","4"
"2895","3"
"2896","4"
"2897","2"
"2898","1"
"2899","1"
"2900","4"
"2901","2"
"2902","4"
"2903","1"
"2904","4"
"2905","4"
"2906","4"
"2907","4"
"2908","4"
"2909","1"
"2910","4"
"2911","4"
"2912","4"
"2913","1"
"2914","2"
"2915","2"
"2916","1"
"2917","4"
"2918","4"
"2919","3"
"2920","2"
"2921","1"
"2922","4"
"2923","4"
"2924","4"
"2925","4"
"2926","4"
"2927","4"
"2928","1"
"2929","4"
"2930","2"
"2931","4"
"2932","4"
"2933","4"
"2934","4"
"2935","4"
"2936","1"
"2937","1"
"2938","1"
"2939","1"
"2940","4"
"2941","4"
"2942","4"
"2943","1"
"2944","2"
"2945","3"
"2946","4"
"2947","1"
"2948","4"
"2949","1"
"2950","3"
"2951","2"
"2952","4"
"2953","4"
"2954","4"
"2955","4"
"2956","2"
"2957","4"
"2958","4"
"2959","4"
"2960","4"
"2961","1"
"2962","1"
"2963","3"
"2964","4"
"2965","4"
"2966","4"
"2967","4"
"2968","4"
"2969","4"
"2970","1"
"2971","1"
"2972","4"
"2973","1"
"2974","1"
"2975","3"
"2976","4"
"2977","1"
"2978","2"
"2979","1"
"2980","1"
"2981","4"
"2982","4"
"2983","4"
"2984","4"
"2985","4"
"2986","4"
"2987","1"
"2988","1"
"2989","1"
"2990","1"
"2991","3"
"2992","1"
"2993","1"
"2994","4"
"2995","4"
"2996","1"
"2997","1"
"2998","1"
"2999","4"
"3000","1"
"3001","4"
"3002","1"
"3003","4"
"3004","4"
"3005","4"
"3006","1"
"3007","4"
"3008","1"
"3009","4"
"3010","1"
"3011","4"
"3012","1"
"3013","1"
"3014","4"
"3015","4"
"3016","3"
"3017","4"
"3018","4"
"3019","1"
"3020","1"
"3021","1"
"3022","1"
"3023","2"
"3024","1"
"3025","4"
"3026","4"
"3027","1"
"3028","1"
"3029","1"
"3030","4"
"3031","3"
"3032","4"
"3033","3"
"3034","3"
"3035","4"
"3036","1"
"3037","2"
"3038","4"
"3039","1"
"3040","4"
"3041","1"
"3042","2"
"3043","4"
"3044","1"
"3045","4"
"3046","1"
"3047","1"
"3048","3"
"3049","4"
"3050","1"
"3051","4"
"3052","4"
"3053","1"
"3054","4"
"3055","4"
"3056","2"
"3057","1"
"3058","1"
"3059","4"
"3060","4"
"3061","4"
"3062","4"
"3063","4"
"3064","3"
"3065","1"
"3066","1"
"3067","4"
"3068","4"
"3069","3"
"3070","4"
"3071","1"
"3072","1"
"3073","1"
"3074","1"
"3075","2"
"3076","4"
"3077","4"
"3078","4"
"3079","2"
"3080","1"
"3081","4"
"3082","4"
"3083","4"
"3084","1"
"3085","4"
"3086","4"
"3087","3"
"3088","4"
"3089","4"
"3090","1"
"3091","1"
"3092","1"
"3093","3"
"3094","1"
"3095","2"
"3096","1"
"3097","4"
"3098","4"
"3099","4"
"3100","1"
"3101","4"
"3102","2"
"3103","4"
"3104","2"
"3105","4"
"3106","2"
"3107","1"
"3108","4"
"3109","4"
"3110","4"
"3111","1"
"3112","4"
"3113","4"
"3114","1"
"3115","1"
"3116","4"
"3117","2"
"3118","1"
"3119","1"
"3120","1"
"3121","4"
"3122","4"
"3123","4"
"3124","4"
"3125","1"
"3126","1"
"3127","4"
"3128","2"
"3129","4"
"3130","3"
"3131","3"
"3132","4"
"3133","4"
"3134","2"
"3135","1"
"3136","1"
"3137","2"
"3138","1"
"3139","1"
"3140","2"
"3141","4"
"3142","4"
"3143","1"
"3144","1"
"3145","1"
"3146","4"
"3147","4"
"3148","3"
"3149","4"
"3150","4"
"3151","1"
"3152","4"
"3153","1"
"3154","4"
"3155","1"
"3156","4"
"3157","1"
"3158","4"
"3159","4"
"3160","4"
"3161","1"
"3162","1"
"3163","4"
"3164","4"
"3165","1"
"3166","4"
"3167","4"
"3168","1"
"3169","4"
"3170","1"
"3171","4"
"3172","1"
"3173","4"
"3174","4"
"3175","1"
"3176","4"
"3177","1"
"3178","1"
"3179","4"
"3180","4"
"3181","4"
"3182","4"
"3183","4"
"3184","1"
"3185","4"
"3186","1"
"3187","1"
"3188","1"
"3189","4"
"3190","4"
"3191","4"
"3192","1"
"3193","4"
"3194","2"
"3195","1"
"3196","4"
"3197","1"
"3198","1"
"3199","4"
"3200","2"
"3201","2"
"3202","2"
"3203","4"
"3204","1"
"3205","2"
"3206","4"
"3207","4"
"3208","4"
"3209","1"
"3210","4"
"3211","1"
"3212","2"
"3213","4"
"3214","1"
"3215","4"
"3216","2"
"3217","1"
"3218","2"
"3219","4"
"3220","4"
"3221","1"
"3222","2"
"3223","2"
"3224","1"
"3225","1"
"3226","1"
"3227","2"
"3228","2"
"3229","3"
"3230","4"
"3231","4"
"3232","1"
"3233","2"
"3234","4"
"3235","1"
"3236","1"
"3237","4"
"3238","3"
"3239","1"
"3240","1"
"3241","3"
"3242","1"
"3243","4"
"3244","1"
"3245","1"
"3246","1"
"3247","2"
"3248","3"
"3249","4"
"3250","1"
"3251","3"
"3252","1"
"3253","1"
"3254","4"
"3255","1"
"3256","4"
"3257","1"
"3258","1"
"3259","4"
"3260","4"
"3261","1"
"3262","3"
"3263","4"
"3264","4"
"3265","1"
"3266","1"
"3267","3"
"3268","2"
"3269","2"
"3270","4"
"3271","4"
"3272","4"
"3273","1"
"3274","2"
"3275","2"
"3276","2"
"3277","4"
"3278","4"
"3279","4"
"3280","1"
"3281","4"
"3282","1"
"3283","4"
"3284","2"
"3285","4"
"3286","1"
"3287","4"
"3288","4"
"3289","1"
"3290","4"
"3291","3"
"3292","4"
"3293","4"
"3294","4"
"3295","4"
"3296","1"
"3297","4"
"3298","4"
"3299","1"
"3300","1"
"3301","4"
"3302","1"
"3303","1"
"3304","1"
"3305","2"
"3306","1"
"3307","3"
"3308","4"
"3309","4"
"3310","1"
"3311","1"
"3312","1"
"3313","1"
"3314","4"
"3315","4"
"3316","1"
"3317","4"
"3318","1"
"3319","4"
"3320","4"
"3321","1"
"3322","3"
"3323","1"
"3324","1"
"3325","4"
"3326","1"
"3327","4"
"3328","3"
"3329","4"
"3330","4"
"3331","4"
"3332","1"
"3333","2"
"3334","4"
"3335","4"
"3336","1"
"3337","1"
"3338","4"
"3339","2"
"3340","4"
"3341","4"
"3342","1"
"3343","3"
"3344","1"
"3345","1"
"3346","1"
"3347","2"
"3348","4"
"3349","2"
"3350","4"
"3351","1"
"3352","4"
"3353","4"
"3354","4"
"3355","4"
"3356","3"
"3357","2"
"3358","4"
"3359","4"
"3360","4"
"3361","1"
"3362","4"
"3363","4"
"3364","1"
"3365","4"
"3366","4"
"3367","1"
"3368","1"
"3369","1"
"3370","1"
"3371","2"
"3372","4"
"3373","1"
"3374","4"
"3375","4"
"3376","4"
"3377","4"
"3378","4"
"3379","4"
"3380","3"
"3381","1"
"3382","3"
"3383","4"
"3384","3"
"3385","4"
"3386","1"
"3387","4"
"3388","4"
"3389","1"
"3390","4"
"3391","4"
"3392","1"
"3393","4"
"3394","4"
"3395","4"
"3396","1"
"3397","4"
"3398","4"
"3399","1"
"3400","1"
"3401","4"
"3402","1"
"3403","4"
"3404","4"
"3405","3"
"3406","1"
"3407","4"
"3408","4"
"3409","4"
"3410","1"
"3411","1"
"3412","1"
"3413","4"
"3414","1"
"3415","4"
"3416","1"
"3417","4"
"3418","4"
"3419","2"
"3420","1"
"3421","4"
"3422","1"
"3423","4"
"3424","4"
"3425","1"
"3426","4"
"3427","4"
"3428","4"
"3429","1"
"3430","2"
"3431","2"
"3432","1"
"3433","2"
"3434","2"
"3435","1"
"3436","4"
"3437","4"
"3438","4"
"3439","2"
"3440","2"
"3441","4"
"3442","3"
"3443","1"
"3444","1"
"3445","4"
"3446","4"
"3447","1"
"3448","3"
"3449","4"
"3450","1"
"3451","1"
"3452","4"
"3453","4"
"3454","3"
"3455","1"
"3456","4"
"3457","4"
"3458","4"
"3459","4"
"3460","3"
"3461","3"
"3462","1"
"3463","1"
"3464","4"
"3465","1"
"3466","4"
"3467","4"
"3468","4"
"3469","1"
"3470","4"
"3471","4"
"3472","3"
"3473","4"
"3474","4"
"3475","1"
"3476","4"
"3477","1"
"3478","1"
"3479","4"
"3480","4"
"3481","1"
"3482","4"
"3483","1"
"3484","4"
"3485","4"
"3486","4"
"3487","1"
"3488","4"
"3489","4"
"3490","4"
"3491","4"
"3492","4"
"3493","1"
"3494","4"
"3495","3"
"3496","4"
"3497","4"
"3498","1"
"3499","4"
"3500","1"
"3501","1"
"3502","1"
"3503","1"
"3504","4"
"3505","4"
"3506","4"
"3507","4"
"3508","4"
"3509","3"
"3510","2"
"3511","1"
"3512","1"
"3513","1"
"3514","3"
"3515","4"
"3516","4"
"3517","4"
"3518","4"
"3519","4"
"3520","1"
"3521","4"
"3522","4"
"3523","3"
"3524","4"
"3525","4"
"3526","2"
"3527","4"
"3528","1"
"3529","4"
"3530","1"
"3531","4"
"3532","4"
"3533","4"
"3534","2"
"3535","4"
"3536","4"
"3537","3"
"3538","4"
"3539","4"
"3540","4"
"3541","4"
"3542","4"
"3543","4"
"3544","2"
"3545","1"
"3546","1"
"3547","1"
"3548","4"
"3549","1"
"3550","4"
"3551","1"
"3552","4"
"3553","1"
"3554","1"
"3555","4"
"3556","3"
"3557","1"
"3558","4"
"3559","1"
"3560","4"
"3561","4"
"3562","1"
"3563","1"
"3564","1"
"3565","1"
"3566","1"
"3567","1"
"3568","4"
"3569","4"
"3570","1"
"3571","1"
"3572","4"
"3573","4"
"3574","4"
"3575","4"
"3576","1"
"3577","4"
"3578","4"
"3579","4"
"3580","4"
"3581","1"
"3582","1"
"3583","4"
"3584","2"
"3585","1"
"3586","1"
"3587","4"
"3588","4"
"3589","4"
"3590","1"
"3591","4"
"3592","1"
"3593","4"
"3594","1"
"3595","4"
"3596","4"
"3597","1"
"3598","4"
"3599","1"
"3600","3"
"3601","1"
"3602","4"
"3603","4"
"3604","3"
"3605","3"
"3606","2"
"3607","3"
"3608","4"
"3609","4"
"3610","4"
"3611","4"
"3612","4"
"3613","2"
"3614","4"
"3615","1"
"3616","1"
"3617","4"
"3618","1"
"3619","3"
"3620","1"
"3621","1"
"3622","1"
"3623","4"
"3624","1"
"3625","1"
"3626","2"
"3627","1"
"3628","4"
"3629","1"
"3630","4"
"3631","4"
"3632","4"
"3633","4"
"3634","4"
"3635","1"
"3636","4"
"3637","1"
"3638","4"
"3639","4"
"3640","4"
"3641","1"
"3642","1"
"3643","3"
"3644","1"
"3645","4"
"3646","1"
"3647","1"
"3648","4"
"3649","1"
"3650","1"
"3651","1"
"3652","1"
"3653","2"
"3654","4"
"3655","2"
"3656","4"
"3657","3"
"3658","1"
"3659","4"
"3660","4"
"3661","4"
"3662","4"
"3663","1"
"3664","1"
"3665","4"
"3666","1"
"3667","1"
"3668","4"
"3669","4"
"3670","1"
"3671","4"
"3672","4"
"3673","1"
"3674","1"
"3675","4"
"3676","1"
"3677","4"
"3678","4"
"3679","4"
"3680","1"
"3681","4"
"3682","1"
"3683","4"
"3684","4"
"3685","1"
"3686","1"
"3687","1"
"3688","3"
"3689","4"
"3690","3"
"3691","1"
"3692","1"
"3693","4"
"3694","4"
"3695","1"
"3696","2"
"3697","4"
"3698","4"
"3699","2"
"3700","3"
"3701","4"
"3702","1"
"3703","4"
"3704","4"
"3705","4"
"3706","4"
"3707","1"
"3708","4"
"3709","1"
"3710","2"
"3711","4"
"3712","4"
"3713","1"
"3714","4"
"3715","4"
"3716","4"
"3717","4"
"3718","1"
"3719","4"
"3720","1"
"3721","3"
"3722","4"
"3723","4"
"3724","4"
"3725","4"
"3726","4"
"3727","1"
"3728","1"
"3729","1"
"3730","4"
"3731","1"
"3732","1"
"3733","4"
"3734","2"
"3735","4"
"3736","4"
"3737","4"
"3738","2"
"3739","4"
"3740","4"
"3741","4"
"3742","1"
"3743","4"
"3744","1"
"3745","3"
"3746","4"
"3747","4"
"3748","4"
"3749","1"
"3750","1"
"3751","1"
"3752","1"
"3753","4"
"3754","4"
"3755","3"
"3756","1"
"3757","4"
"3758","1"
"3759","4"
"3760","4"
"3761","2"
"3762","3"
"3763","1"
"3764","4"
"3765","2"
"3766","4"
"3767","1"
"3768","4"
"3769","4"
"3770","4"
"3771","1"
"3772","4"
"3773","1"
"3774","4"
"3775","4"
"3776","1"
"3777","1"
"3778","2"
"3779","1"
"3780","2"
"3781","4"
"3782","1"
"3783","4"
"3784","1"
"3785","4"
"3786","1"
"3787","1"
"3788","4"
"3789","4"
"3790","4"
"3791","4"
"3792","1"
"3793","4"
"3794","4"
"3795","4"
"3796","4"
"3797","4"
"3798","1"
"3799","4"
"3800","1"
"3801","1"
"3802","2"
"3803","2"
"3804","4"
"3805","4"
"3806","4"
"3807","1"
"3808","4"
"3809","4"
"3810","1"
"3811","4"
"3812","4"
"3813","4"
"3814","4"
"3815","4"
"3816","2"
"3817","1"
"3818","1"
"3819","2"
"3820","1"
"3821","4"
"3822","1"
"3823","4"
"3824","1"
"3825","1"
"3826","1"
"3827","1"
"3828","3"
"3829","4"
"3830","3"
"3831","2"
"3832","4"
"3833","4"
"3834","4"
"3835","1"
"3836","1"
"3837","4"
"3838","1"
"3839","1"
"3840","4"
"3841","4"
"3842","4"
"3843","1"
"3844","3"
"3845","4"
"3846","1"
"3847","3"
"3848","4"
"3849","4"
"3850","3"
"3851","4"
"3852","4"
"3853","1"
"3854","3"
"3855","1"
"3856","4"
"3857","4"
"3858","4"
"3859","4"
"3860","4"
"3861","1"
"3862","1"
"3863","1"
"3864","4"
"3865","4"
"3866","4"
"3867","4"
"3868","4"
"3869","4"
"3870","1"
"3871","4"
"3872","1"
"3873","4"
"3874","4"
"3875","1"
"3876","4"
"3877","4"
"3878","2"
"3879","4"
"3880","4"
"3881","4"
"3882","3"
"3883","3"
"3884","4"
"3885","1"
"3886","3"
"3887","2"
"3888","4"
"3889","4"
"3890","4"
"3891","4"
"3892","4"
"3893","4"
"3894","1"
"3895","1"
"3896","4"
"3897","1"
"3898","4"
"3899","4"
"3900","4"
"3901","4"
"3902","4"
"3903","4"
"3904","1"
"3905","4"
"3906","2"
"3907","1"
"3908","1"
"3909","4"
"3910","4"
"3911","3"
"3912","1"
"3913","1"
"3914","4"
"3915","4"
"3916","4"
"3917","4"
"3918","2"
"3919","4"
"3920","3"
"3921","4"
"3922","4"
"3923","1"
"3924","2"
"3925","4"
"3926","1"
"3927","4"
"3928","4"
"3929","1"
"3930","1"
"3931","4"
"3932","4"
"3933","4"
"3934","1"
"3935","4"
"3936","4"
"3937","2"
"3938","1"
"3939","2"
"3940","4"
"3941","3"
"3942","4"
"3943","1"
"3944","4"
"3945","1"
"3946","4"
"3947","4"
"3948","1"
"3949","1"
"3950","1"
"3951","3"
"3952","4"
"3953","1"
"3954","2"
"3955","4"
"3956","4"
"3957","4"
"3958","1"
"3959","4"
"3960","1"
"3961","1"
"3962","4"
"3963","2"
"3964","4"
"3965","4"
"3966","4"
"3967","1"
"3968","4"
"3969","2"
"3970","1"
"3971","1"
"3972","1"
"3973","4"
"3974","4"
"3975","4"
"3976","1"
"3977","1"
"3978","4"
"3979","1"
"3980","1"
"3981","4"
"3982","1"
"3983","1"
"3984","4"
"3985","1"
"3986","1"
"3987","1"
"3988","1"
"3989","4"
"3990","4"
"3991","2"
"3992","3"
"3993","2"
"3994","1"
"3995","1"
"3996","1"
"3997","4"
"3998","4"
"3999","4"
"4000","4"
"4001","1"
"4002","3"
"4003","4"
"4004","1"
"4005","4"
"4006","3"
"4007","1"
"4008","4"
"4009","1"
"4010","4"
"4011","4"
"4012","4"
"4013","2"
"4014","1"
"4015","4"
"4016","4"
"4017","4"
"4018","1"
"4019","1"
"4020","4"
"4021","1"
"4022","4"
"4023","1"
"4024","1"
"4025","4"
"4026","4"
"4027","1"
"4028","2"
"4029","2"
"4030","2"
"4031","4"
"4032","1"
"4033","4"
"4034","4"
"4035","1"
"4036","4"
"4037","3"
"4038","4"
"4039","1"
"4040","1"
"4041","1"
"4042","4"
"4043","1"
"4044","4"
"4045","4"
"4046","4"
"4047","1"
"4048","1"
"4049","2"
"4050","4"
"4051","4"
"4052","1"
"4053","4"
"4054","1"
"4055","1"
"4056","4"
"4057","2"
"4058","1"
"4059","4"
"4060","4"
"4061","4"
"4062","1"
"4063","1"
"4064","4"
"4065","1"
"4066","1"
"4067","1"
"4068","4"
"4069","3"
"4070","1"
"4071","4"
"4072","4"
"4073","1"
"4074","4"
"4075","1"
"4076","4"
"4077","1"
"4078","4"
"4079","3"
"4080","4"
"4081","1"
"4082","4"
"4083","4"
"4084","1"
"4085","4"
"4086","4"
"4087","1"
"4088","4"
"4089","2"
"4090","4"
"4091","4"
"4092","4"
"4093","4"
"4094","1"
"4095","2"
"4096","1"
"4097","4"
"4098","4"
"4099","1"
"4100","4"
"4101","1"
"4102","2"
"4103","1"
"4104","4"
"4105","4"
"4106","1"
"4107","4"
"4108","4"
"4109","1"
"4110","1"
"4111","1"
"4112","4"
"4113","4"
"4114","1"
"4115","4"
"4116","4"
"4117","4"
"4118","1"
"4119","3"
"4120","4"
"4121","4"
"4122","4"
"4123","4"
"4124","4"
"4125","4"
"4126","4"
"4127","3"
"4128","1"
"4129","4"
"4130","4"
"4131","4"
"4132","3"
"4133","1"
"4134","1"
"4135","3"
"4136","4"
"4137","1"
"4138","4"
"4139","4"
"4140","2"
